#This file contains the count of Vaisala NLDN lightning strikes within a 0.1 degree grid cell for the specified day as defined by the UTC/GMT time zone.
#File written at Sun Oct  6 02:08:03 EDT 2019.
#ZDAY,CENTERLON,CENTERLAT,TOTAL_COUNT
20191001,-99.1,23.5,2
20191001,-98.6,23.5,1
20191001,-102.4,23.5,1
20191001,-81.4,23.6,1
20191001,-77.7,23.6,1
20191001,-99.1,23.7,1
20191001,-78.9,23.7,1
20191001,-77.4,23.7,1
20191001,-99.3,23.8,1
20191001,-78.6,23.8,1
20191001,-77,23.9,1
20191001,-99.4,23.9,1
20191001,-99.3,23.9,2
20191001,-76.8,23.9,1
20191001,-104.8,23.9,1
20191001,-105,24.2,2
20191001,-99.6,24.2,1
20191001,-99.5,24.2,1
20191001,-99.4,24.2,1
20191001,-104.9,24.2,1
20191001,-76,24.3,1
20191001,-105,24.3,3
20191001,-99.6,24.3,1
20191001,-99.4,24.3,1
20191001,-98.6,24.3,1
20191001,-75.8,24.3,1
20191001,-75.7,24.3,1
20191001,-75.6,24.3,1
20191001,-75.5,24.3,1
20191001,-104.9,24.3,3
20191001,-76,24.4,3
20191001,-99.5,24.4,2
20191001,-75.9,24.4,3
20191001,-75.7,24.4,1
20191001,-75.6,24.4,5
20191001,-75.5,24.4,2
20191001,-100.3,24.4,1
20191001,-76,24.5,1
20191001,-99.8,24.5,1
20191001,-104.5,24.5,2
20191001,-104.4,24.5,2
20191001,-92.9,24.6,1
20191001,-105.7,24.6,2
20191001,-105.1,24.7,1
20191001,-100.8,24.7,1
20191001,-98.5,22.7,1
20191001,-98.4,22.7,2
20191001,-98.2,22.7,1
20191001,-82.6,22.7,1
20191001,-81.9,22.7,1
20191001,-79.7,22.7,8
20191001,-79.6,22.7,2
20191001,-79.5,22.7,2
20191001,-79.4,22.7,4
20191001,-76.2,22.7,1
20191001,-75.9,22.7,1
20191001,-75.1,22.7,1
20191001,-102.3,22.7,1
20191001,-102.1,22.7,1
20191001,-99,22.8,5
20191001,-76,22.8,1
20191001,-102,22.8,1
20191001,-99.8,22.8,1
20191001,-99.7,22.8,3
20191001,-99.5,22.8,1
20191001,-99.4,22.8,2
20191001,-99.3,22.8,11
20191001,-99.2,22.8,12
20191001,-99.1,22.8,4
20191001,-98.9,22.8,1
20191001,-98.8,22.8,1
20191001,-98.7,22.8,1
20191001,-97.5,22.8,1
20191001,-79.7,22.8,5
20191001,-79.2,22.8,1
20191001,-68.6,22.8,1
20191001,-102.6,22.8,1
20191001,-102.4,22.8,4
20191001,-102.3,22.8,1
20191001,-102.1,22.8,4
20191001,-99,22.9,4
20191001,-99.9,22.9,1
20191001,-99.8,22.9,1
20191001,-99.6,22.9,1
20191001,-99.5,22.9,7
20191001,-99.4,22.9,15
20191001,-99.3,22.9,6
20191001,-99.2,22.9,1
20191001,-99.1,22.9,2
20191001,-98.8,22.9,1
20191001,-98.2,22.9,1
20191001,-98.1,22.9,1
20191001,-97.6,22.9,2
20191001,-97.5,22.9,1
20191001,-79.8,22.9,1
20191001,-79.7,22.9,1
20191001,-79.4,22.9,1
20191001,-78.8,22.9,2
20191001,-102.1,22.9,1
20191001,-99.5,23.1,1
20191001,-99.3,23.1,1
20191001,-99.2,23.1,2
20191001,-99.1,23.1,1
20191001,-75.9,23.1,5
20191001,-75.8,23.1,1
20191001,-75.7,23.1,1
20191001,-103.9,23.1,2
20191001,-103.8,23.1,5
20191001,-102.3,23.1,1
20191001,-92.5,43.6,4
20191001,-100.6,22.4,3
20191001,-100.5,22.4,11
20191001,-99,22.5,9
20191001,-103,22.5,3
20191001,-99.8,22.5,2
20191001,-99.7,22.5,5
20191001,-99.6,22.5,5
20191001,-99.5,22.5,4
20191001,-99.2,22.5,3
20191001,-99.1,22.5,2
20191001,-98.9,22.5,5
20191001,-98.8,22.5,2
20191001,-98.7,22.5,3
20191001,-98.5,22.5,4
20191001,-98.4,22.5,3
20191001,-98.3,22.5,1
20191001,-97.5,22.5,1
20191001,-97.4,22.5,1
20191001,-84.1,22.5,1
20191001,-83.8,22.5,2
20191001,-83.7,22.5,2
20191001,-83.6,22.5,2
20191001,-82.3,22.5,1
20191001,-80.8,22.5,1
20191001,-79.6,22.5,1
20191001,-74.2,22.5,1
20191001,-102.9,22.5,8
20191001,-102.8,22.5,1
20191001,-102.7,22.5,2
20191001,-100.6,22.5,3
20191001,-100.5,22.5,3
20191001,-99,22.6,12
20191001,-99.7,22.6,2
20191001,-99.6,22.6,4
20191001,-99.4,22.6,1
20191001,-99.2,22.6,3
20191001,-99.1,22.6,13
20191001,-98.9,22.6,6
20191001,-98.8,22.6,1
20191001,-98.7,22.6,1
20191001,-98.5,22.6,7
20191001,-97.4,22.6,7
20191001,-97.3,22.6,3
20191001,-83.7,22.6,1
20191001,-79.6,22.6,1
20191001,-79.5,22.6,1
20191001,-79.4,22.6,2
20191001,-102.2,22.6,1
20191001,-102.1,22.6,1
20191001,-100.5,22.6,3
20191001,-99,22.7,9
20191001,-78,22.7,2
20191001,-76,22.7,2
20191001,-99.7,22.7,2
20191001,-99.6,22.7,4
20191001,-99.5,22.7,1
20191001,-99.3,22.7,6
20191001,-99.2,22.7,23
20191001,-99.1,22.7,8
20191001,-98.9,22.7,2
20191001,-98.8,22.7,1
20191001,-98.7,22.7,3
20191001,-98.6,22.7,2
20191001,-76.7,43.5,1
20191001,-74.9,43.5,3
20191001,-74.8,43.5,2
20191001,-74.7,43.5,2
20191001,-74.6,43.5,1
20191001,-74.5,43.5,1
20191001,-74.4,43.5,1
20191001,-68.9,43.5,1
20191001,-68.8,43.5,1
20191001,-100.7,43.5,1
20191001,-100.2,43.5,1
20191001,-96,43.6,4
20191001,-95,43.6,1
20191001,-94,43.6,26
20191001,-93,43.6,3
20191001,-92,43.6,3
20191001,-91,43.6,4
20191001,-90,43.6,12
20191001,-89,43.6,38
20191001,-88,43.6,56
20191001,-87,43.6,5
20191001,-83,43.6,1
20191001,-81,43.6,7
20191001,-80,43.6,7
20191001,-79,43.6,1
20191001,-75,43.6,6
20191001,-99.6,43.6,2
20191001,-99.3,43.6,1
20191001,-99.2,43.6,1
20191001,-98.8,43.6,2
20191001,-98.7,43.6,1
20191001,-97.9,43.6,1
20191001,-97.7,43.6,1
20191001,-97.4,43.6,1
20191001,-97.3,43.6,1
20191001,-97.1,43.6,3
20191001,-96.9,43.6,2
20191001,-96.8,43.6,3
20191001,-96.7,43.6,1
20191001,-96.6,43.6,2
20191001,-96.5,43.6,1
20191001,-96.3,43.6,5
20191001,-96.2,43.6,3
20191001,-96.1,43.6,5
20191001,-95.9,43.6,3
20191001,-95.8,43.6,6
20191001,-95.6,43.6,2
20191001,-94.7,43.6,2
20191001,-94.6,43.6,1
20191001,-94.5,43.6,6
20191001,-94.4,43.6,7
20191001,-94.3,43.6,25
20191001,-94.2,43.6,36
20191001,-94.1,43.6,27
20191001,-93.9,43.6,12
20191001,-93.8,43.6,10
20191001,-93.7,43.6,5
20191001,-93.6,43.6,1
20191001,-93.2,43.6,2
20191001,-93.1,43.6,1
20191001,-92.9,43.6,7
20191001,-92.8,43.6,8
20191001,-92.7,43.6,19
20191001,-92.6,43.6,8
20191001,-86.8,43.5,23
20191001,-86.7,43.5,18
20191001,-86.6,43.5,15
20191001,-86.5,43.5,23
20191001,-86.4,43.5,33
20191001,-86.3,43.5,17
20191001,-86.2,43.5,9
20191001,-86.1,43.5,17
20191001,-85.9,43.5,6
20191001,-85.8,43.5,7
20191001,-85.7,43.5,12
20191001,-85.6,43.5,11
20191001,-85.5,43.5,12
20191001,-85.4,43.5,12
20191001,-85.3,43.5,24
20191001,-85.2,43.5,18
20191001,-85.1,43.5,21
20191001,-84.9,43.5,6
20191001,-84.8,43.5,4
20191001,-84.7,43.5,3
20191001,-84.6,43.5,6
20191001,-84.5,43.5,4
20191001,-84.4,43.5,4
20191001,-84.3,43.5,3
20191001,-83.8,43.5,2
20191001,-83.7,43.5,3
20191001,-83.5,43.5,3
20191001,-83.3,43.5,1
20191001,-83.1,43.5,1
20191001,-82.9,43.5,1
20191001,-82.8,43.5,1
20191001,-82.7,43.5,1
20191001,-82.6,43.5,1
20191001,-82.5,43.5,5
20191001,-82.4,43.5,10
20191001,-82.3,43.5,10
20191001,-82.2,43.5,2
20191001,-82.1,43.5,5
20191001,-81.9,43.5,4
20191001,-81.8,43.5,5
20191001,-81.7,43.5,5
20191001,-81.4,43.5,2
20191001,-81.3,43.5,1
20191001,-81.2,43.5,2
20191001,-80.9,43.5,2
20191001,-80.8,43.5,1
20191001,-80.7,43.5,5
20191001,-80.6,43.5,2
20191001,-80.5,43.5,2
20191001,-80.4,43.5,7
20191001,-80.3,43.5,3
20191001,-80.2,43.5,1
20191001,-79.8,43.5,1
20191001,-79.6,43.5,2
20191001,-79.5,43.5,6
20191001,-79.4,43.5,12
20191001,-79.3,43.5,2
20191001,-79.2,43.5,3
20191001,-79.1,43.5,4
20191001,-78.9,43.5,9
20191001,-78.8,43.5,2
20191001,-78.5,43.5,1
20191001,-78.4,43.5,3
20191001,-78.2,43.5,1
20191001,-94.7,43.5,11
20191001,-94.6,43.5,22
20191001,-94.5,43.5,30
20191001,-94.4,43.5,31
20191001,-94.3,43.5,25
20191001,-94.2,43.5,10
20191001,-94.1,43.5,5
20191001,-93.4,43.5,2
20191001,-93.3,43.5,5
20191001,-93.2,43.5,11
20191001,-93.1,43.5,13
20191001,-92.9,43.5,8
20191001,-92.8,43.5,2
20191001,-92.7,43.5,3
20191001,-92.6,43.5,2
20191001,-92.4,43.5,2
20191001,-92.3,43.5,1
20191001,-92.2,43.5,3
20191001,-92.1,43.5,3
20191001,-91.9,43.5,6
20191001,-91.8,43.5,2
20191001,-91.7,43.5,1
20191001,-91.6,43.5,4
20191001,-91.4,43.5,3
20191001,-91.3,43.5,3
20191001,-91.2,43.5,2
20191001,-91.1,43.5,4
20191001,-90.9,43.5,3
20191001,-90.8,43.5,4
20191001,-90.7,43.5,6
20191001,-90.6,43.5,5
20191001,-90.5,43.5,11
20191001,-90.4,43.5,10
20191001,-90.3,43.5,4
20191001,-90.2,43.5,4
20191001,-90.1,43.5,2
20191001,-89.9,43.5,6
20191001,-89.8,43.5,7
20191001,-89.7,43.5,15
20191001,-89.6,43.5,29
20191001,-89.5,43.5,13
20191001,-89.4,43.5,6
20191001,-89.3,43.5,14
20191001,-89.2,43.5,8
20191001,-89.1,43.5,21
20191001,-88.9,43.5,25
20191001,-88.8,43.5,28
20191001,-88.7,43.5,30
20191001,-88.6,43.5,30
20191001,-88.5,43.5,20
20191001,-88.4,43.5,21
20191001,-88.3,43.5,19
20191001,-88.2,43.5,35
20191001,-88.1,43.5,36
20191001,-87.9,43.5,14
20191001,-87.8,43.5,16
20191001,-87.7,43.5,10
20191001,-87.6,43.5,3
20191001,-87.5,43.5,9
20191001,-87.4,43.5,10
20191001,-87.3,43.5,17
20191001,-87.2,43.5,8
20191001,-87.1,43.5,8
20191001,-86.9,43.5,28
20191001,-79.1,43.4,2
20191001,-78.9,43.4,2
20191001,-78.8,43.4,1
20191001,-78.6,43.4,1
20191001,-78.5,43.4,3
20191001,-78.4,43.4,3
20191001,-78.3,43.4,1
20191001,-77.5,43.4,2
20191001,-75.9,43.4,1
20191001,-74.9,43.4,1
20191001,-74.8,43.4,1
20191001,-74.5,43.4,1
20191001,-74.3,43.4,1
20191001,-74.2,43.4,1
20191001,-74.1,43.4,1
20191001,-68.9,43.4,1
20191001,-100.8,43.4,2
20191001,-100.4,43.4,1
20191001,-100.3,43.4,1
20191001,-100.1,43.4,1
20191001,-99,43.5,1
20191001,-98,43.5,1
20191001,-97,43.5,1
20191001,-96,43.5,2
20191001,-95,43.5,1
20191001,-94,43.5,4
20191001,-93,43.5,8
20191001,-92,43.5,6
20191001,-91,43.5,1
20191001,-90,43.5,2
20191001,-89,43.5,22
20191001,-88,43.5,30
20191001,-87,43.5,21
20191001,-86,43.5,12
20191001,-85,43.5,25
20191001,-84,43.5,4
20191001,-83,43.5,2
20191001,-82,43.5,9
20191001,-79,43.5,4
20191001,-78,43.5,1
20191001,-76,43.5,2
20191001,-99.5,43.5,2
20191001,-99.4,43.5,2
20191001,-99.1,43.5,1
20191001,-98.9,43.5,2
20191001,-98.6,43.5,2
20191001,-98.1,43.5,2
20191001,-97.8,43.5,2
20191001,-97.4,43.5,2
20191001,-97.1,43.5,3
20191001,-96.9,43.5,3
20191001,-96.8,43.5,1
20191001,-96.7,43.5,1
20191001,-96.6,43.5,3
20191001,-96.3,43.5,3
20191001,-96.2,43.5,1
20191001,-96.1,43.5,4
20191001,-95.9,43.5,2
20191001,-95.8,43.5,1
20191001,-95.4,43.5,3
20191001,-95.3,43.5,1
20191001,-95.1,43.5,2
20191001,-94.9,43.5,9
20191001,-94.8,43.5,11
20191001,-102,22.4,1
20191001,-99.8,22.4,1
20191001,-99.7,22.4,3
20191001,-99.6,22.4,2
20191001,-99.5,22.4,2
20191001,-99.4,22.4,2
20191001,-99.3,22.4,2
20191001,-99.1,22.4,5
20191001,-98.9,22.4,11
20191001,-98.8,22.4,1
20191001,-98.4,22.4,1
20191001,-98.2,22.4,1
20191001,-98.1,22.4,1
20191001,-97.5,22.4,2
20191001,-83.9,22.4,11
20191001,-83.8,22.4,26
20191001,-82.5,22.4,1
20191001,-82.4,22.4,6
20191001,-82.3,22.4,3
20191001,-82.2,22.4,2
20191001,-82.1,22.4,1
20191001,-81.8,22.4,1
20191001,-81.7,22.4,3
20191001,-80.6,22.4,1
20191001,-80.3,22.4,1
20191001,-74.1,22.4,1
20191001,-103.1,22.4,1
20191001,-102.9,22.4,44
20191001,-102.5,22.4,1
20191001,-102.3,22.4,1
20191001,-83.2,43.4,19
20191001,-83.1,43.4,12
20191001,-82.9,43.4,16
20191001,-82.8,43.4,12
20191001,-82.7,43.4,9
20191001,-82.6,43.4,12
20191001,-82.5,43.4,15
20191001,-82.4,43.4,13
20191001,-82.3,43.4,11
20191001,-82.2,43.4,10
20191001,-82.1,43.4,2
20191001,-81.9,43.4,5
20191001,-81.8,43.4,6
20191001,-81.7,43.4,3
20191001,-81.6,43.4,2
20191001,-81.4,43.4,1
20191001,-81.3,43.4,2
20191001,-81.2,43.4,2
20191001,-81.1,43.4,1
20191001,-80.7,43.4,1
20191001,-80.6,43.4,4
20191001,-80.5,43.4,3
20191001,-80.4,43.4,7
20191001,-80.3,43.4,4
20191001,-80.2,43.4,5
20191001,-80.1,43.4,16
20191001,-79.9,43.4,10
20191001,-79.8,43.4,8
20191001,-79.7,43.4,8
20191001,-79.6,43.4,7
20191001,-79.5,43.4,15
20191001,-79.4,43.4,6
20191001,-79.3,43.4,3
20191001,-79.2,43.4,1
20191001,-81.9,22.2,1
20191001,-81.8,22.2,5
20191001,-81.7,22.2,2
20191001,-81.6,22.2,3
20191001,-81.5,22.2,2
20191001,-81.4,22.2,2
20191001,-81.3,22.2,1
20191001,-81.2,22.2,1
20191001,-80.3,22.2,4
20191001,-76.2,22.2,1
20191001,-102.9,22.2,3
20191001,-102.8,22.2,4
20191001,-101.9,22.2,2
20191001,-101.8,22.2,1
20191001,-100.6,22.2,1
20191001,-100.5,22.2,2
20191001,-100.4,22.2,18
20191001,-100.3,22.2,1
20191001,-99,22.3,5
20191001,-84,22.3,3
20191001,-83,22.3,1
20191001,-74,22.3,1
20191001,-103,22.3,8
20191001,-99.7,22.3,2
20191001,-99.6,22.3,3
20191001,-99.5,22.3,11
20191001,-99.4,22.3,7
20191001,-99.3,22.3,1
20191001,-99.2,22.3,1
20191001,-98.9,22.3,9
20191001,-98.8,22.3,7
20191001,-98.7,22.3,1
20191001,-98.6,22.3,1
20191001,-98.5,22.3,1
20191001,-98.3,22.3,1
20191001,-98.2,22.3,2
20191001,-97.6,22.3,2
20191001,-97.5,22.3,9
20191001,-83.9,22.3,13
20191001,-83.8,22.3,2
20191001,-82.8,22.3,5
20191001,-82.7,22.3,1
20191001,-82.5,22.3,1
20191001,-82.4,22.3,5
20191001,-82.3,22.3,1
20191001,-82.2,22.3,1
20191001,-81.7,22.3,1
20191001,-80.2,22.3,2
20191001,-79.4,22.3,1
20191001,-74.5,22.3,1
20191001,-70.9,22.3,1
20191001,-103.1,22.3,1
20191001,-102.9,22.3,17
20191001,-102.8,22.3,7
20191001,-102.7,22.3,1
20191001,-102.6,22.3,1
20191001,-101.9,22.3,2
20191001,-101.8,22.3,1
20191001,-101.2,22.3,1
20191001,-100.6,22.3,4
20191001,-100.5,22.3,11
20191001,-100.4,22.3,2
20191001,-99,22.4,2
20191001,-103,22.4,20
20191001,-101.5,21.9,3
20191001,-101.4,21.9,5
20191001,-101.3,21.9,2
20191001,-101.2,21.9,2
20191001,-100.4,21.9,1
20191001,-81,22.1,4
20191001,-80,22.1,2
20191001,-99.6,22.1,1
20191001,-99.5,22.1,3
20191001,-99.4,22.1,9
20191001,-99.3,22.1,18
20191001,-99.2,22.1,5
20191001,-99.1,22.1,3
20191001,-98.4,22.1,1
20191001,-98.3,22.1,2
20191001,-98.1,22.1,4
20191001,-97.6,22.1,3
20191001,-97.5,22.1,1
20191001,-97.4,22.1,1
20191001,-97.2,22.1,1
20191001,-83.1,22.1,2
20191001,-82.2,22.1,2
20191001,-82.1,22.1,9
20191001,-81.7,22.1,1
20191001,-81.6,22.1,2
20191001,-81.5,22.1,1
20191001,-81.4,22.1,1
20191001,-81.3,22.1,1
20191001,-81.1,22.1,1
20191001,-80.8,22.1,4
20191001,-80.7,22.1,9
20191001,-80.6,22.1,3
20191001,-80.5,22.1,6
20191001,-80.3,22.1,1
20191001,-76.2,22.1,3
20191001,-102.8,22.1,6
20191001,-102.7,22.1,2
20191001,-101.9,22.1,1
20191001,-101.8,22.1,2
20191001,-101.6,22.1,1
20191001,-100.5,22.1,2
20191001,-99,22.2,1
20191001,-83,22.2,2
20191001,-82,22.2,2
20191001,-74,22.2,1
20191001,-103,22.2,1
20191001,-99.6,22.2,2
20191001,-99.5,22.2,8
20191001,-99.4,22.2,1
20191001,-99.3,22.2,3
20191001,-99.2,22.2,2
20191001,-99.1,22.2,1
20191001,-98.9,22.2,1
20191001,-98.8,22.2,3
20191001,-98.6,22.2,2
20191001,-98.3,22.2,4
20191001,-98.2,22.2,5
20191001,-97.5,22.2,6
20191001,-83.8,22.2,1
20191001,-83.2,22.2,1
20191001,-82.9,22.2,2
20191001,-82.8,22.2,1
20191001,-82.2,22.2,1
20191001,-82.1,22.2,4
20191001,-99,21.8,4
20191001,-98,21.8,1
20191001,-81,21.8,2
20191001,-80,21.8,1
20191001,-99.6,21.8,3
20191001,-99.5,21.8,2
20191001,-99.4,21.8,7
20191001,-99.3,21.8,8
20191001,-99.2,21.8,2
20191001,-99.1,21.8,11
20191001,-98.7,21.8,3
20191001,-98.2,21.8,5
20191001,-98.1,21.8,2
20191001,-97.3,21.8,2
20191001,-97.2,21.8,1
20191001,-97.1,21.8,1
20191001,-96.8,21.8,1
20191001,-96.6,21.8,2
20191001,-83.7,21.8,1
20191001,-82.1,21.8,1
20191001,-81.4,21.8,6
20191001,-81.3,21.8,4
20191001,-81.1,21.8,1
20191001,-80.9,21.8,2
20191001,-80.8,21.8,6
20191001,-80.7,21.8,4
20191001,-80.6,21.8,3
20191001,-80.5,21.8,3
20191001,-80.2,21.8,1
20191001,-80.1,21.8,1
20191001,-78.3,21.8,1
20191001,-78.2,21.8,1
20191001,-74.4,21.8,1
20191001,-102.4,21.8,1
20191001,-101.6,21.8,1
20191001,-101.4,21.8,3
20191001,-101.3,21.8,2
20191001,-99,21.9,2
20191001,-82,21.9,1
20191001,-81,21.9,2
20191001,-80,21.9,1
20191001,-99.6,21.9,4
20191001,-99.5,21.9,6
20191001,-99.4,21.9,8
20191001,-99.3,21.9,3
20191001,-99.2,21.9,4
20191001,-99.1,21.9,9
20191001,-98.2,21.9,3
20191001,-98.1,21.9,4
20191001,-97.1,21.9,2
20191001,-81.4,21.9,1
20191001,-81.1,21.9,4
20191001,-80.9,21.9,18
20191001,-80.8,21.9,19
20191001,-80.7,21.9,61
20191001,-80.6,21.9,20
20191001,-80.5,21.9,3
20191001,-80.4,21.9,3
20191001,-79.9,21.9,1
20191001,-79.8,21.9,1
20191001,-76.2,21.9,1
20191001,-102.7,21.9,1
20191001,-102.3,21.9,1
20191001,-101.6,21.9,4
20191001,-98.7,21.6,5
20191001,-98.5,21.6,13
20191001,-98.4,21.6,5
20191001,-98.3,21.6,8
20191001,-98.2,21.6,8
20191001,-98.1,21.6,2
20191001,-97.5,21.6,1
20191001,-97.4,21.6,1
20191001,-96.5,21.6,1
20191001,-95.5,21.6,1
20191001,-81.6,21.6,1
20191001,-81.4,21.6,1
20191001,-79.9,21.6,1
20191001,-78.6,21.6,2
20191001,-78.3,21.6,1
20191001,-77.2,21.6,1
20191001,-77.1,21.6,5
20191001,-76.9,21.6,1
20191001,-76.1,21.6,3
20191001,-75.9,21.6,8
20191001,-75.8,21.6,4
20191001,-101.4,21.6,1
20191001,-101.1,21.6,1
20191001,-100.5,21.6,3
20191001,-99,21.7,5
20191001,-98,21.7,2
20191001,-76,21.7,1
20191001,-99.6,21.7,1
20191001,-99.4,21.7,1
20191001,-99.3,21.7,1
20191001,-99.2,21.7,2
20191001,-99.1,21.7,8
20191001,-98.9,21.7,1
20191001,-98.8,21.7,2
20191001,-98.7,21.7,7
20191001,-98.6,21.7,1
20191001,-98.5,21.7,6
20191001,-98.4,21.7,1
20191001,-98.3,21.7,1
20191001,-98.2,21.7,2
20191001,-98.1,21.7,8
20191001,-97.4,21.7,4
20191001,-97.3,21.7,3
20191001,-96.8,21.7,1
20191001,-96.7,21.7,1
20191001,-85.2,21.7,1
20191001,-83.7,21.7,1
20191001,-81.5,21.7,3
20191001,-81.3,21.7,2
20191001,-80.8,21.7,1
20191001,-79.6,21.7,1
20191001,-79.5,21.7,3
20191001,-78.7,21.7,2
20191001,-78.4,21.7,4
20191001,-78.3,21.7,29
20191001,-78.2,21.7,3
20191001,-78.1,21.7,1
20191001,-76.3,21.7,1
20191001,-76.1,21.7,1
20191001,-75.9,21.7,1
20191001,-101.4,21.7,1
20191001,-101.3,21.7,1
20191001,-101.1,21.7,1
20191001,-100.5,21.7,1
20191001,-89.9,43.4,6
20191001,-89.8,43.4,2
20191001,-89.7,43.4,4
20191001,-89.6,43.4,2
20191001,-89.5,43.4,4
20191001,-89.4,43.4,11
20191001,-89.3,43.4,10
20191001,-89.2,43.4,10
20191001,-89.1,43.4,18
20191001,-88.9,43.4,13
20191001,-88.8,43.4,26
20191001,-88.7,43.4,42
20191001,-88.6,43.4,51
20191001,-88.5,43.4,45
20191001,-88.4,43.4,44
20191001,-88.3,43.4,40
20191001,-88.2,43.4,25
20191001,-88.1,43.4,21
20191001,-87.9,43.4,12
20191001,-87.8,43.4,16
20191001,-87.7,43.4,5
20191001,-87.6,43.4,2
20191001,-87.5,43.4,8
20191001,-87.4,43.4,17
20191001,-87.3,43.4,16
20191001,-87.2,43.4,5
20191001,-87.1,43.4,12
20191001,-86.9,43.4,18
20191001,-86.8,43.4,12
20191001,-86.7,43.4,10
20191001,-86.6,43.4,5
20191001,-86.5,43.4,17
20191001,-86.4,43.4,5
20191001,-86.3,43.4,6
20191001,-86.2,43.4,28
20191001,-86.1,43.4,32
20191001,-85.9,43.4,24
20191001,-85.8,43.4,24
20191001,-85.7,43.4,19
20191001,-85.6,43.4,24
20191001,-85.5,43.4,48
20191001,-85.4,43.4,32
20191001,-85.3,43.4,17
20191001,-85.2,43.4,20
20191001,-85.1,43.4,12
20191001,-84.9,43.4,38
20191001,-84.8,43.4,28
20191001,-84.7,43.4,19
20191001,-84.6,43.4,5
20191001,-84.5,43.4,9
20191001,-84.4,43.4,6
20191001,-84.3,43.4,8
20191001,-84.2,43.4,12
20191001,-84.1,43.4,11
20191001,-83.9,43.4,16
20191001,-83.8,43.4,23
20191001,-83.7,43.4,26
20191001,-83.6,43.4,21
20191001,-83.5,43.4,19
20191001,-83.4,43.4,17
20191001,-83.3,43.4,17
20191001,-99.3,21.6,1
20191001,-99.1,21.6,1
20191001,-98.9,21.6,1
20191001,-82,43.4,1
20191001,-81,43.4,1
20191001,-80,43.4,12
20191001,-79,43.4,5
20191001,-75,43.4,1
20191001,-99.6,43.4,3
20191001,-98.6,43.4,1
20191001,-98.1,43.4,2
20191001,-97.8,43.4,1
20191001,-97.6,43.4,1
20191001,-97.5,43.4,8
20191001,-97.3,43.4,9
20191001,-97.2,43.4,1
20191001,-97.1,43.4,1
20191001,-96.9,43.4,3
20191001,-96.8,43.4,1
20191001,-96.7,43.4,2
20191001,-96.5,43.4,1
20191001,-96.3,43.4,2
20191001,-96.2,43.4,5
20191001,-96.1,43.4,1
20191001,-95.6,43.4,1
20191001,-95.5,43.4,8
20191001,-95.4,43.4,12
20191001,-95.3,43.4,14
20191001,-95.2,43.4,11
20191001,-95.1,43.4,6
20191001,-94.9,43.4,12
20191001,-94.8,43.4,5
20191001,-94.7,43.4,9
20191001,-94.6,43.4,7
20191001,-94.5,43.4,1
20191001,-94.3,43.4,3
20191001,-93.8,43.4,1
20191001,-93.5,43.4,1
20191001,-93.4,43.4,7
20191001,-93.3,43.4,4
20191001,-93.2,43.4,6
20191001,-93.1,43.4,2
20191001,-92.9,43.4,1
20191001,-92.8,43.4,1
20191001,-92.6,43.4,2
20191001,-92.5,43.4,3
20191001,-92.4,43.4,3
20191001,-92.3,43.4,6
20191001,-92.2,43.4,7
20191001,-92.1,43.4,6
20191001,-91.9,43.4,14
20191001,-91.8,43.4,16
20191001,-91.7,43.4,14
20191001,-91.6,43.4,13
20191001,-91.5,43.4,14
20191001,-91.4,43.4,12
20191001,-91.3,43.4,5
20191001,-91.2,43.4,11
20191001,-91.1,43.4,4
20191001,-90.9,43.4,17
20191001,-90.8,43.4,12
20191001,-90.7,43.4,9
20191001,-90.6,43.4,9
20191001,-90.5,43.4,4
20191001,-90.4,43.4,4
20191001,-90.3,43.4,5
20191001,-90.2,43.4,2
20191001,-82.7,43.3,10
20191001,-82.6,43.3,10
20191001,-82.5,43.3,6
20191001,-82.4,43.3,7
20191001,-82.3,43.3,4
20191001,-82.2,43.3,1
20191001,-82.1,43.3,8
20191001,-81.9,43.3,1
20191001,-81.8,43.3,9
20191001,-81.7,43.3,8
20191001,-81.6,43.3,3
20191001,-80.9,43.3,2
20191001,-80.5,43.3,1
20191001,-80.4,43.3,5
20191001,-80.3,43.3,6
20191001,-80.2,43.3,14
20191001,-80.1,43.3,12
20191001,-79.9,43.3,15
20191001,-79.8,43.3,6
20191001,-79.7,43.3,13
20191001,-79.6,43.3,8
20191001,-79.5,43.3,10
20191001,-79.4,43.3,9
20191001,-79.3,43.3,4
20191001,-79.2,43.3,1
20191001,-79.1,43.3,5
20191001,-78.9,43.3,1
20191001,-78.7,43.3,1
20191001,-78.5,43.3,1
20191001,-78.4,43.3,1
20191001,-78.3,43.3,1
20191001,-78.2,43.3,1
20191001,-77.9,43.3,1
20191001,-77.8,43.3,2
20191001,-77.3,43.3,1
20191001,-77.2,43.3,1
20191001,-77.1,43.3,1
20191001,-76.8,43.3,1
20191001,-76.7,43.3,1
20191001,-76.6,43.3,2
20191001,-76.5,43.3,1
20191001,-76.1,43.3,1
20191001,-75.8,43.3,4
20191001,-75.7,43.3,2
20191001,-74.8,43.3,1
20191001,-74.7,43.3,1
20191001,-74.2,43.3,6
20191001,-101.3,43.3,1
20191001,-100.9,43.3,1
20191001,-100.2,43.3,1
20191001,-100.1,43.3,1
20191001,-99,43.4,1
20191001,-95,43.4,17
20191001,-93,43.4,1
20191001,-92,43.4,14
20191001,-91,43.4,16
20191001,-90,43.4,3
20191001,-89,43.4,14
20191001,-88,43.4,11
20191001,-87,43.4,16
